unified_id,year,month,revenue
AIR25263812,2023,11,1035
AIR25263812,2023,10,7089
AIR25263812,2023,9,2995
AIR25263812,2023,8,5685
AIR25263812,2023,7,12701
AIR25263812,2023,6,8525
AIR25263812,2023,5,8100
AIR25263812,2023,4,7765
AIR25263812,2023,3,3895
AIR25263812,2023,2,5566
AIR25263812,2023,1,6917
AIR25263812,2022,12,11982
AIR25263812,2022,11,0
AIR25263812,2022,10,6118
AIR25263812,2022,9,7971
AIR25263812,2022,8,9269
AIR25263812,2022,7,11606
AIR25263812,2022,6,7827
AIR25263812,2022,5,11308
AIR25263812,2022,4,11518
AIR25263812,2022,3,10358
AIR25263812,2022,2,8320
AIR25263812,2022,1,11919
AIR25263812,2021,12,14100
AIR25263812,2021,11,8413
AIR25263812,2021,10,5482
AIR25263812,2021,9,7309
AIR25263812,2021,8,8660
AIR25263812,2021,7,7360
AIR25263812,2021,5,5000
AIR25263812,2021,4,4750
AIR25263812,2021,3,1350
AIR25263812,2021,2,5255
AIR25263812,2021,1,8878
AIR25263812,2020,12,6794
AIR25263812,2020,11,3630
AIR25263812,2020,10,2436
AIR25263812,2020,9,2959
AIR25263812,2020,8,3299
AIR25263812,2020,7,3109
AIR25263812,2020,6,3124
AIR25263812,2020,5,1384
AIR25263812,2020,4,2176
AIR25263812,2020,3,0
AIR25263812,2020,2,2208
AIR25263812,2020,1,4504
AIR25296646,2022,1,6502
AIR25296646,2021,12,9252
AIR25296646,2021,11,6032
AIR25296646,2021,10,4330
AIR25296646,2021,9,5665
AIR25296646,2021,8,6320
AIR25296646,2021,7,5600
AIR25296646,2021,5,218
AIR25296646,2021,3,360
AIR25296646,2021,2,3277
AIR25296646,2021,1,4143
AIR25296646,2020,12,4347
AIR25296646,2020,11,2769
AIR25296646,2020,10,1332
AIR25296646,2020,9,1530
AIR25296646,2020,8,2839
AIR25296646,2020,7,2229
AIR25296646,2020,6,1610
AIR25296646,2020,5,2583
AIR25296646,2020,4,2379
AIR25296646,2020,3,5774
AIR25296646,2020,2,7471
AIR25296646,2020,1,6835
AIR25298624,2023,12,8158
AIR25298624,2023,11,6885
AIR25298624,2023,10,5421
AIR25298624,2023,9,2456
AIR25298624,2023,8,3060
AIR25298624,2023,7,4877
AIR25298624,2023,6,2900
AIR25298624,2023,5,5382
AIR25298624,2023,4,11493
AIR25298624,2023,3,10774
AIR25298624,2023,2,10137
AIR25298624,2023,1,8397
AIR25298624,2022,12,15014
AIR25298624,2022,11,12258
AIR25298624,2022,10,8348
AIR25298624,2022,9,7471
AIR25298624,2022,8,5694
AIR25298624,2022,7,6888
AIR25298624,2022,6,9341
AIR25298624,2022,5,14256
AIR25298624,2022,4,18122
AIR25298624,2022,3,16310
AIR25298624,2022,2,13389
AIR25298624,2022,1,14029
AIR25298624,2021,12,23716
AIR25298624,2021,11,21222
AIR25298624,2021,10,18391
AIR25298624,2021,9,15475
AIR25298624,2021,8,15437
AIR25298624,2021,7,11840
AIR25298624,2021,6,1109
AIR25298624,2021,5,0
AIR25298624,2021,3,3423
AIR25298624,2021,2,5324
AIR25298624,2021,1,4739
AIR25328102,2023,7,0
AIR25328102,2023,6,0
AIR25328102,2023,5,0
AIR25328102,2023,4,0
AIR25328102,2023,3,0
AIR25328102,2023,2,0
AIR25328102,2023,1,1320
AIR25328102,2022,11,3740
AIR25328102,2022,10,6820
AIR25328102,2022,9,6380
AIR25328102,2022,8,6820
AIR25328102,2022,7,5500
AIR25328102,2022,6,3740
AIR25328102,2022,5,6820
AIR25328102,2022,3,1800
AIR25328102,2022,2,4640
AIR25328102,2022,1,5160
AIR25328102,2021,12,5120
AIR25328102,2021,11,4960
AIR25328102,2021,10,5160
AIR25328102,2021,9,4960
AIR25328102,2021,8,5140
AIR25328102,2021,7,4820
AIR25328102,2021,6,0
AIR25328102,2021,5,180
AIR25328102,2021,4,520
AIR25328102,2021,3,3520
AIR25328102,2021,2,4820
AIR25328102,2021,1,5219
AIR25328102,2020,12,4840
AIR25328102,2020,11,4593
AIR25328102,2020,10,4001
AIR25328102,2020,9,3863
AIR25328102,2020,8,3495
AIR25328102,2020,7,3359
AIR25328102,2020,6,2412
AIR25328102,2020,5,1294
AIR25328102,2020,4,2385
AIR25328102,2020,3,3318
AIR25328102,2020,2,3677
AIR25328102,2020,1,3975
AIR25345062,2022,1,0
AIR25345062,2021,12,0
AIR25345062,2021,11,0
AIR25345062,2021,10,11853
AIR25345062,2021,9,10391
AIR25345062,2021,8,11678
AIR25345062,2021,7,11119
AIR25345062,2021,6,3943
AIR25345062,2021,3,2984
AIR25345062,2021,2,4992
AIR25345062,2021,1,8651
AIR25345062,2020,12,9270
AIR25345062,2020,11,3809
AIR25345062,2020,10,1727
AIR25345062,2020,9,1255
AIR25345062,2020,8,3353
AIR25345062,2020,7,7995
AIR25345062,2020,6,4139
AIR25345062,2020,5,1015
AIR25345062,2020,4,638
AIR25345062,2020,3,2715
AIR25345062,2020,2,6826
AIR25345062,2020,1,3539
AIR25356728,2023,12,14924
AIR25356728,2023,11,4205
AIR25356728,2023,10,6309
AIR25356728,2023,9,4015
AIR25356728,2023,8,5837
AIR25356728,2023,7,4245
AIR25356728,2023,6,6723
AIR25356728,2023,5,2431
AIR25356728,2023,4,3900
AIR25356728,2023,3,7362
AIR25356728,2023,2,11754
AIR25356728,2023,1,12081
AIR25356728,2022,12,15282
AIR25356728,2022,11,5543
AIR25356728,2022,10,3744
AIR25356728,2022,9,5268
AIR25356728,2022,8,8844
AIR25356728,2022,7,10303
AIR25356728,2022,6,5990
AIR25356728,2022,5,5488
AIR25356728,2022,4,4176
AIR25356728,2022,3,10796
AIR25356728,2022,2,12156
AIR25356728,2022,1,14522
AIR25356728,2021,12,14674
AIR25356728,2021,11,11668
AIR25356728,2021,10,11102
AIR25356728,2021,9,9462
AIR25356728,2021,8,8734
AIR25356728,2021,7,7140
AIR25356728,2021,6,0
AIR25356728,2021,5,0
AIR25356728,2021,3,687
AIR25356728,2021,2,7036
AIR25356728,2021,1,7986
AIR25356728,2020,12,8019
AIR25356728,2020,11,2996
AIR25356728,2020,10,3484
AIR25356728,2020,9,5654
AIR25356728,2020,8,5548
AIR25356728,2020,7,4044
AIR25356728,2020,6,3652
AIR25356728,2020,5,3635
AIR25356728,2020,4,3071
AIR25356728,2020,3,5219
AIR25356728,2020,2,7347
AIR25356728,2020,1,8123
AIR25378892,2023,12,10675
AIR25378892,2023,11,5975
AIR25378892,2023,10,6900
AIR25378892,2023,9,7275
AIR25378892,2023,8,8775
AIR25378892,2023,7,12225
AIR25378892,2023,6,9975
AIR25378892,2023,5,4950
AIR25378892,2023,4,8400
AIR25378892,2023,3,11275
AIR25378892,2023,2,13150
AIR25378892,2023,1,15625
AIR25378892,2022,12,16075
AIR25378892,2022,11,15425
AIR25378892,2022,10,11850
AIR25378892,2022,9,7400
AIR25378892,2022,8,13150
AIR25378892,2022,7,13700
AIR25378892,2022,6,12450
AIR25378892,2022,5,9500
AIR25378892,2022,4,9825
AIR25378892,2022,3,13450
AIR25378892,2022,2,14100
AIR25378892,2022,1,14950
AIR25378892,2021,12,17900
AIR25378892,2021,11,13325
AIR25378892,2021,10,12375
AIR25378892,2021,9,11175
AIR25378892,2021,8,11925
AIR25378892,2021,7,11550
AIR25378892,2021,6,10725
AIR25378892,2021,5,10875
AIR25378892,2021,4,7950
AIR25378892,2021,3,4750
AIR25378892,2021,2,10700
AIR25378892,2021,1,13574
AIR25378892,2020,12,13474
AIR25378892,2020,11,6224
AIR25378892,2020,10,4649
AIR25378892,2020,9,424
AIR25378892,2020,8,1101
AIR25378892,2020,7,0
AIR25378892,2020,6,0
AIR25378892,2020,5,0
AIR25378892,2020,4,0
AIR25378892,2020,3,0
AIR25378892,2020,2,0
AIR25378892,2020,1,0
AIR25452618,2020,9,0
AIR25452618,2020,8,0
AIR25452618,2020,7,0
AIR25452618,2020,6,0
AIR25452618,2020,5,2399
AIR25452618,2020,4,4499
AIR25452618,2020,3,6133
AIR25452618,2020,2,5332
AIR25452618,2020,1,6669
AIR25453220,2022,5,0
AIR25453220,2022,4,0
AIR25453220,2022,3,0
AIR25453220,2022,2,0
AIR25453220,2022,1,450
AIR25453220,2021,12,900
AIR25453220,2021,11,0
AIR25453220,2021,10,0
AIR25453220,2021,9,0
AIR25453220,2021,8,0
AIR25453220,2021,7,0
AIR25453220,2021,6,0
AIR25453220,2021,5,900
AIR25453220,2021,4,0
AIR25453220,2021,2,27997
AIR25453220,2021,1,29461
AIR25453220,2020,12,22807
AIR25453220,2020,11,29997
AIR25453220,2020,10,30997
AIR25453220,2020,9,449
AIR25453220,2020,8,449
AIR25453220,2020,7,2904
AIR25453220,2020,6,0
AIR25453220,2020,5,0
AIR25453220,2020,4,0
AIR25453220,2020,3,899
AIR25453220,2020,2,0
AIR25453220,2020,1,4156
AIR25459712,2021,6,0
AIR25459712,2021,5,0
AIR25459712,2021,4,0
AIR25459712,2021,3,0
AIR25459712,2020,11,0
AIR25459712,2020,10,0
AIR25459712,2020,9,0
AIR25459712,2020,8,0
AIR25459712,2020,7,0
AIR25459712,2020,6,-4000
AIR25459712,2020,5,-4960
AIR25459712,2020,4,-4800
AIR25459712,2020,3,-4960
AIR25459712,2020,2,-4480
AIR25459712,2020,1,-4960
AIR2546716,2021,2,16138
AIR2546716,2021,1,42146
AIR2546716,2020,12,35882
AIR2546716,2020,11,37467
AIR2546716,2020,10,41741
AIR2546716,2020,9,37856
AIR2546716,2020,8,34172
AIR2546716,2020,7,12053
AIR2546716,2020,6,0
AIR2546716,2020,5,33972
AIR2546716,2020,4,0
AIR2546716,2020,3,0
AIR2546716,2020,2,37856
AIR2546716,2020,1,24907
AIR2547590,2023,9,975
AIR2547590,2023,8,10075
AIR2547590,2023,7,10075
AIR2547590,2023,6,9750
AIR2547590,2023,5,10075
AIR2547590,2023,4,9750
AIR2547590,2023,3,10075
AIR2547590,2023,2,9100
AIR2547590,2023,1,10075
AIR2547590,2022,12,10075
AIR2547590,2022,11,9750
AIR2547590,2022,10,10075
AIR2547590,2022,9,3250
AIR2547590,2022,8,2275
AIR2547590,2022,7,6225
AIR2547590,2022,6,0
AIR2547590,2022,5,3575
AIR2547590,2022,4,6825
AIR2547590,2022,3,8710
AIR2547590,2022,2,8515
AIR2547590,2022,1,7940
AIR2547590,2021,12,6515
AIR2547590,2021,11,8690
AIR2547590,2021,10,6500
AIR2547590,2021,9,4405
AIR2547590,2021,8,8680
AIR2547590,2021,7,6160
AIR2547590,2021,6,3700
AIR2547590,2021,5,2240
AIR2547590,2021,4,3080
AIR2547590,2021,3,1770
AIR2547590,2021,2,6559
AIR2547590,2021,1,6979
AIR2547590,2020,12,6408
AIR2547590,2020,11,2234
AIR2547590,2020,10,0
AIR2547590,2020,9,279
AIR2547590,2020,8,8679
AIR2547590,2020,7,1698
AIR2547590,2020,6,0
AIR2547590,2020,5,5879
AIR2547590,2020,4,8399
AIR2547590,2020,3,6999
AIR2547590,2020,2,6379
AIR2547590,2020,1,5027
AIR25499481,2023,12,1965
AIR25499481,2023,11,0
AIR25499481,2023,10,709
AIR25499481,2023,9,0
AIR25499481,2023,8,0
AIR25499481,2023,7,0
AIR25499481,2023,6,0
AIR25499481,2023,5,0
AIR25499481,2023,4,0
AIR25499481,2023,3,0
AIR25499481,2023,2,1696
AIR25499481,2023,1,949
AIR25499481,2022,12,1856
AIR25499481,2022,11,1332
AIR25499481,2022,10,0
AIR25499481,2022,9,0
AIR25499481,2022,8,0
AIR25499481,2022,7,504
AIR25499481,2022,6,0
AIR25499481,2022,5,0
AIR25499481,2022,4,0
AIR25499481,2022,3,1459
AIR25499481,2022,2,1480
AIR25499481,2022,1,4317
AIR25499481,2021,12,3923
AIR25499481,2021,11,4107
AIR25499481,2021,10,3488
AIR25499481,2021,9,3475
AIR25499481,2021,8,1792
AIR25499481,2021,7,987
AIR25499481,2021,6,0
AIR25499481,2021,5,0
AIR25499481,2021,4,0
AIR25499481,2021,3,0
AIR25499481,2021,2,727
AIR25499481,2021,1,6731
AIR25499481,2020,12,8884
AIR25499481,2020,11,1087
AIR25499481,2020,10,1282
AIR25499481,2020,9,1687
AIR25499481,2020,8,1135
AIR25499481,2020,7,2052
AIR25499481,2020,6,3235
AIR25499481,2020,5,3601
AIR25499481,2020,4,2201
AIR25499481,2020,3,3259
AIR25499481,2020,2,5527
AIR25499481,2020,1,6878
AIR25534458,2022,2,0
AIR25534458,2022,1,0
AIR25534458,2021,12,0
AIR25534458,2021,11,0
AIR25534458,2021,10,0
AIR25534458,2021,9,0
AIR25534458,2021,8,0
AIR25534458,2021,7,0
AIR25534458,2021,6,0
AIR25534458,2021,5,0
AIR25534458,2021,4,0
AIR25534458,2021,3,0
AIR25534458,2021,2,1377
AIR25534458,2021,1,10813
AIR25534458,2020,12,8987
AIR25534458,2020,11,3332
AIR25534458,2020,10,1289
AIR25534458,2020,9,2456
AIR25534458,2020,8,3039
AIR25534458,2020,7,2944
AIR25534458,2020,6,3790
AIR25534458,2020,5,3704
AIR25534458,2020,4,2670
AIR25534458,2020,3,3989
AIR25534458,2020,2,5690
AIR25534458,2020,1,6540
AIR25586292,2022,3,1843
AIR25586292,2022,2,6595
AIR25586292,2022,1,5945
AIR25586292,2021,12,4543
AIR25586292,2021,11,3188
AIR25586292,2021,10,3487
AIR25586292,2021,9,1972
AIR25586292,2021,8,5586
AIR25586292,2021,7,4857
AIR25586292,2021,5,0
AIR25586292,2021,3,3424
AIR25586292,2021,2,2250
AIR25586292,2021,1,2631
AIR25586292,2020,12,4143
AIR25586292,2020,11,1352
AIR25586292,2020,10,596
AIR25586292,2020,9,596
AIR25586292,2020,8,795
AIR25586292,2020,7,1133
AIR25586292,2020,6,0
AIR25586292,2020,5,1193
AIR25586292,2020,4,596
AIR25586292,2020,3,2586
AIR25586292,2020,2,1606
AIR25586292,2020,1,2035
AIR25613735,2021,6,0
AIR25613735,2021,5,0
AIR25613735,2021,4,0
AIR25613735,2021,3,0
AIR25613735,2021,2,2700
AIR25613735,2021,1,2900
AIR25613735,2020,12,5400
AIR25613735,2020,11,2456
AIR25613735,2020,10,896
AIR25613735,2020,9,177
AIR25613735,2020,8,298
AIR25613735,2020,7,0
AIR25613735,2020,6,298
AIR25613735,2020,5,597
AIR25613735,2020,4,899
AIR25613735,2020,3,896
AIR25613735,2020,2,5175
AIR25613735,2020,1,5136
AIR25706247,2021,1,2294
AIR25706247,2020,12,21878
AIR25706247,2020,11,10314
AIR25706247,2020,10,8211
AIR25706247,2020,9,8325
AIR25706247,2020,8,9831
AIR25706247,2020,7,11136
AIR25706247,2020,6,8488
AIR25706247,2020,5,8436
AIR25706247,2020,4,7901
AIR25706247,2020,3,11629
AIR25706247,2020,2,11922
AIR25706247,2020,1,14501
AIR25727425,2022,5,0
AIR25727425,2022,4,0
AIR25727425,2022,3,0
AIR25727425,2022,2,0
AIR25727425,2022,1,0
AIR25727425,2021,12,0
AIR25727425,2021,11,333
AIR25727425,2021,10,496
AIR25727425,2021,9,0
AIR25727425,2021,8,0
AIR25727425,2021,7,0
AIR25727425,2021,6,0
AIR25727425,2021,5,994
AIR25727425,2021,4,2363
AIR25727425,2021,3,468
AIR25727425,2021,2,1223
AIR25727425,2021,1,780
AIR25727425,2020,12,2231
AIR25727425,2020,11,464
AIR25727425,2020,10,2014
AIR25727425,2020,9,154
AIR25727425,2020,8,114
AIR25732632,2023,12,4885
AIR25732632,2023,11,5200
AIR25732632,2023,10,4320
AIR25732632,2023,9,2497
AIR25732632,2023,8,1661
AIR25732632,2023,7,1485
AIR25732632,2023,6,1818
AIR25732632,2023,5,4386
AIR25732632,2023,4,10330
AIR25732632,2023,3,10244
AIR25732632,2023,2,9485
AIR25732632,2023,1,7319
AIR25732632,2022,12,9372
AIR25732632,2022,11,6851
AIR25732632,2022,10,8036
AIR25732632,2022,9,5190
AIR25732632,2022,8,5782
AIR25732632,2022,7,5909
AIR25732632,2022,6,6638
AIR25732632,2022,5,11172
AIR25732632,2022,4,13751
AIR25732632,2022,3,11206
AIR25732632,2022,2,8327
AIR25732632,2022,1,14148
AIR25732632,2021,12,17097
AIR25732632,2021,11,16243
AIR25732632,2021,10,10179
AIR25732632,2021,9,10818
AIR25732632,2021,8,10139
AIR25732632,2021,7,6083
AIR25732632,2021,3,2619
AIR25732632,2021,2,3292
AIR25732632,2021,1,3436
AIR25732632,2020,12,3880
AIR25732632,2020,11,4955
AIR25732632,2020,10,2979
AIR25732632,2020,9,5314
AIR25732632,2020,8,3711
AIR25732632,2020,7,1396
AIR25732632,2020,6,1786
AIR25732632,2020,5,2881
AIR25732632,2020,4,3996
AIR25732632,2020,3,2894
AIR25732632,2020,2,3342
AIR25732632,2020,1,3206
AIR25767703,2022,4,7020
AIR25767703,2022,3,72540
AIR25767703,2022,2,65520
AIR25767703,2022,1,72400
AIR25767703,2021,12,70580
AIR25767703,2021,11,33900
AIR25767703,2021,10,26325
AIR25767703,2021,9,19595
AIR25767703,2021,8,20673
AIR25767703,2021,7,18641
AIR25767703,2021,6,1750
AIR25767703,2021,5,0
AIR25767703,2021,4,0
AIR25767703,2021,3,0
AIR25767703,2021,2,9945
AIR25767703,2021,1,21165
AIR25767703,2020,12,19656
AIR25767703,2020,11,20392
AIR25767703,2020,10,16707
AIR25767703,2020,9,12140
AIR25767703,2020,8,16820
AIR25767703,2020,7,13311
AIR25767703,2020,6,11293
AIR25767703,2020,5,7851
AIR25767703,2020,4,4631
AIR25767703,2020,3,7246
AIR25767703,2020,2,10985
AIR25767703,2020,1,16724
AIR25771587,2022,5,0
AIR25771587,2022,4,0
AIR25771587,2022,3,0
AIR25771587,2022,2,0
AIR25771587,2022,1,3472
AIR25771587,2021,12,16257
AIR25771587,2021,11,0
AIR25771587,2021,10,8954
AIR25771587,2021,9,9050
AIR25771587,2021,8,0
AIR25771587,2021,7,3934
AIR25771587,2021,6,786
AIR25771587,2021,5,0
AIR25771587,2021,3,24577
AIR25771587,2021,2,32757
AIR25771587,2021,1,28778
AIR25771587,2020,12,38563
AIR25771587,2020,11,31584
AIR25771587,2020,10,20701
AIR25771587,2020,9,21651
AIR25771587,2020,8,15310
AIR25771587,2020,7,17561
AIR25771587,2020,6,19309
AIR25771587,2020,5,14832
AIR25771587,2020,4,0
AIR25771587,2020,3,0
AIR25771587,2020,2,0
AIR25771587,2020,1,0
AIR25779086,2023,12,10963
AIR25779086,2023,11,2786
AIR25779086,2023,10,0
AIR25779086,2023,9,802
AIR25779086,2023,8,688
AIR25779086,2023,7,2751
AIR25779086,2023,6,0
AIR25779086,2023,5,0
AIR25779086,2023,4,973
AIR25779086,2023,3,2523
AIR25779086,2023,2,5811
AIR25779086,2023,1,9275
AIR25779086,2022,12,7944
AIR25779086,2022,11,3775
AIR25779086,2022,10,1704
AIR25779086,2022,9,3050
AIR25779086,2022,8,4275
AIR25779086,2022,7,6534
AIR25779086,2022,6,5213
AIR25779086,2022,5,1443
AIR25779086,2022,4,1890
AIR25779086,2022,3,7075
AIR25779086,2022,2,11621
AIR25779086,2022,1,11672
AIR25779086,2021,12,13714
AIR25779086,2021,11,7067
AIR25779086,2021,10,6684
AIR25779086,2021,9,6566
AIR25779086,2021,8,7227
AIR25779086,2021,7,7660
AIR25779086,2021,6,0
AIR25779086,2021,5,0
AIR25779086,2021,3,1295
AIR25779086,2021,2,4509
AIR25779086,2021,1,5831
AIR25779086,2020,12,3662
AIR25779086,2020,11,3241
AIR25779086,2020,10,1619
AIR25779086,2020,9,2923
AIR25779086,2020,8,4166
AIR25779086,2020,7,5448
AIR25779086,2020,6,3493
AIR25779086,2020,5,3082
AIR25779086,2020,4,4006
AIR25779086,2020,3,5996
AIR25779086,2020,2,5741
AIR25779086,2020,1,7396
AIR25786600,2023,12,13731
AIR25786600,2023,11,3512
AIR25786600,2023,10,2463
AIR25786600,2023,9,1443
AIR25786600,2023,8,2312
AIR25786600,2023,7,6049
AIR25786600,2023,6,3887
AIR25786600,2023,5,2220
AIR25786600,2023,4,2059
AIR25786600,2023,3,6839
AIR25786600,2023,2,12790
AIR25786600,2023,1,15771
AIR25786600,2022,12,17774
AIR25786600,2022,11,7843
AIR25786600,2022,10,5873
AIR25786600,2022,9,3953
AIR25786600,2022,8,7283
AIR25786600,2022,7,7803
AIR25786600,2022,6,5823
AIR25786600,2022,5,3150
AIR25786600,2022,4,8138
AIR25786600,2022,3,6916
AIR25786600,2022,2,19575
AIR25786600,2022,1,16107
AIR25786600,2021,12,15010
AIR25786600,2021,11,9209
AIR25786600,2021,10,7685
AIR25786600,2021,9,8104
AIR25786600,2021,8,8015
AIR25786600,2021,7,8869
AIR25786600,2021,6,5465
AIR25786600,2021,3,2912
AIR25786600,2021,2,10384
AIR25786600,2021,1,10795
AIR25786600,2020,12,10593
AIR25786600,2020,11,2770
AIR25786600,2020,10,1982
AIR25786600,2020,9,1910
AIR25786600,2020,8,2971
AIR25786600,2020,7,3401
AIR25786600,2020,6,1382
AIR25786600,2020,5,855
AIR25786600,2020,4,1590
AIR25786600,2020,3,5532
AIR25786600,2020,2,10326
AIR25786600,2020,1,10844
AIR25790871,2021,1,0
AIR25790871,2020,12,0
AIR25790871,2020,11,0
AIR25790871,2020,10,0
AIR25790871,2020,9,0
AIR25790871,2020,8,0
AIR25790871,2020,7,0
AIR25790871,2020,6,0
AIR25790871,2020,5,0
AIR25790871,2020,4,0
AIR25790871,2020,3,1088
AIR25790871,2020,2,2533
AIR25790871,2020,1,5093
AIR25804808,2020,1,0
AIR25811238,2023,12,7433
AIR25811238,2023,11,1650
AIR25811238,2023,10,1100
AIR25811238,2023,9,0
AIR25811238,2023,8,0
AIR25811238,2023,7,3012
AIR25811238,2023,6,0
AIR25811238,2023,5,0
AIR25811238,2023,4,0
AIR25811238,2023,3,0
AIR25811238,2023,2,3097
AIR25811238,2023,1,7994
AIR25811238,2022,12,13193
AIR25811238,2022,11,1998
AIR25811238,2022,10,0
AIR25811238,2022,9,600
AIR25811238,2022,8,0
AIR25811238,2022,7,0
AIR25811238,2022,6,0
AIR25811238,2022,5,0
AIR25811238,2022,4,0
AIR25811238,2022,3,0
AIR25811238,2022,2,0
AIR25811238,2022,1,12010
AIR25811238,2021,12,12408
AIR25811238,2021,11,9206
AIR25811238,2021,8,0
AIR25811238,2021,2,0
AIR25811238,2021,1,823
AIR25832251,2020,11,0
AIR25832251,2020,10,0
AIR25832251,2020,9,0
AIR25832251,2020,8,0
AIR25832251,2020,7,0
AIR25832251,2020,6,0
AIR25832251,2020,5,0
AIR25832251,2020,4,0
AIR25832251,2020,3,0
AIR25832251,2020,2,1944
AIR25832251,2020,1,3350
AIR25864710,2020,11,4496
AIR25864710,2020,10,36465
AIR25864710,2020,9,21319
AIR25864710,2020,8,28568
AIR25864710,2020,7,15125
AIR25864710,2020,6,16580
AIR25864710,2020,5,14982
AIR25864710,2020,4,24199
AIR25864710,2020,3,16733
AIR25864710,2020,2,9888
AIR25864710,2020,1,2397
AIR25866733,2023,6,18870
AIR25866733,2023,5,7835
AIR25866733,2023,4,8160
AIR25866733,2023,3,10618
AIR25866733,2023,2,9941
AIR25866733,2023,1,11932
AIR25866733,2022,12,13748
AIR25866733,2022,11,6870
AIR25866733,2022,10,5843
AIR25866733,2022,9,5719
AIR25866733,2022,8,5893
AIR25866733,2022,7,6113
AIR25866733,2022,6,3810
AIR25866733,2022,5,2376
AIR25866733,2022,4,3015
AIR25866733,2022,3,6327
AIR25866733,2022,2,9643
AIR25866733,2022,1,10644
AIR25866733,2021,12,8751
AIR25866733,2021,11,6128
AIR25866733,2021,10,5404
AIR25866733,2021,9,5175
AIR25866733,2021,8,5193
AIR25866733,2021,7,5251
AIR25866733,2021,5,0
AIR25866733,2021,3,906
AIR25866733,2021,2,3600
AIR25866733,2021,1,5269
AIR25866733,2020,12,5952
AIR25866733,2020,11,4196
AIR25866733,2020,10,3446
AIR25866733,2020,9,2932
AIR25866733,2020,8,3127
AIR25866733,2020,7,3629
AIR25866733,2020,6,3531
AIR25866733,2020,5,3402
AIR25866733,2020,4,3703
AIR25866733,2020,3,6399
AIR25866733,2020,2,5090
AIR25866733,2020,1,6609
AIR25868491,2020,11,0
AIR25868491,2020,10,0
AIR25868491,2020,9,4899
AIR25868491,2020,8,7874
AIR25868491,2020,7,5549
AIR25868491,2020,6,787
AIR25868491,2020,5,2399
AIR25868491,2020,4,2937
AIR25868491,2020,3,4749
AIR25868491,2020,2,7540
AIR25868491,2020,1,6940
AIR25882184,2023,12,0
AIR25882184,2023,11,0
AIR25882184,2023,10,0
AIR25882184,2023,9,0
AIR25882184,2023,8,0
AIR25882184,2023,7,0
AIR25882184,2023,6,334
AIR25882184,2023,5,5181
AIR25882184,2023,4,5151
AIR25882184,2023,3,5429
AIR25882184,2023,2,5080
AIR25882184,2023,1,5666
AIR25882184,2022,12,5477
AIR25882184,2022,11,5190
AIR25882184,2022,10,5000
AIR25882184,2022,9,1714
AIR25882184,2022,8,2482
AIR25882184,2022,7,3250
AIR25882184,2022,6,4029
AIR25882184,2022,5,5038
AIR25882184,2022,4,5490
AIR25882184,2022,3,5789
AIR25882184,2022,2,5053
AIR25882184,2022,1,6211
AIR25882184,2021,12,11869
AIR25882184,2021,11,6950
AIR25882184,2021,10,4614
AIR25882184,2021,9,4006
AIR25882184,2021,8,5475
AIR25882184,2021,7,8000
AIR25882184,2021,6,1175
AIR25882184,2021,5,0
AIR25882184,2021,3,750
AIR25882184,2021,2,7808
AIR25882184,2021,1,8481
AIR25882184,2020,12,9785
AIR25882184,2020,11,1786
AIR25882184,2020,10,3369
AIR25882184,2020,9,2344
AIR25882184,2020,8,1119
AIR25882184,2020,7,2007
AIR25882184,2020,6,759
AIR25882184,2020,5,1156
AIR25882184,2020,4,2279
